ID,City,Locality,BHK,Area_SqFt,Price,Price_Per_SqFt,Year
1828,Pune,Koregaon Park,4,1972,48383020,24535,2023
1829,Pune,Koregaon Park,3,1353,29780883,22011,2023
1830,Pune,Koregaon Park,1,718,17096298,23811,2023
1831,Pune,Koregaon Park,4,2648,55014848,20776,2023
1832,Pune,Koregaon Park,3,1674,39521466,23609,2023
1833,Pune,Koregaon Park,1,536,13449848,25093,2023
1834,Pune,Koregaon Park,4,2036,51423252,25257,2023
1835,Pune,Kalyani Nagar,1,632,13649304,21597,2023
1836,Pune,Kalyani Nagar,2,1430,28793050,20135,2023
1837,Pune,Kalyani Nagar,1,446,8558740,19190,2023
1838,Pune,Kalyani Nagar,1,481,9904271,20591,2023
1839,Pune,Kalyani Nagar,3,1932,38417820,19885,2023
1840,Pune,Kalyani Nagar,3,2037,41027217,20141,2023
1841,Pune,Kalyani Nagar,4,1656,32671224,19729,2023
1842,Pune,Kalyani Nagar,2,992,18119872,18266,2023
1843,Pune,Kalyani Nagar,3,1359,24668568,18152,2023
1844,Pune,Kalyani Nagar,1,522,11271024,21592,2023
1845,Pune,Kalyani Nagar,4,2280,51101640,22413,2023
1846,Pune,Kalyani Nagar,3,2184,40493544,18541,2023
1847,Pune,Kalyani Nagar,3,1779,36617157,20583,2023
1848,Pune,Kalyani Nagar,3,1938,35560362,18349,2023
1849,Pune,Kalyani Nagar,1,606,12175146,20091,2023
1850,Pune,Kalyani Nagar,2,1232,25835040,20970,2023
1851,Pune,Kalyani Nagar,3,2331,46363590,19890,2023
1852,Pune,Kalyani Nagar,1,502,10955146,21823,2023
1853,Pune,Kalyani Nagar,3,2340,43404660,18549,2023
1854,Pune,Kalyani Nagar,4,1864,35192320,18880,2023
1855,Pune,Kalyani Nagar,4,2776,57851840,20840,2023
1856,Pune,Kalyani Nagar,2,1368,29805984,21788,2023
1857,Pune,Kalyani Nagar,1,497,9925090,19970,2023
1858,Pune,Kalyani Nagar,2,1290,27927210,21649,2023
1859,Pune,Kalyani Nagar,2,1270,22315170,17571,2023
1860,Pune,Kalyani Nagar,3,1323,25652970,19390,2023
1861,Pune,Kalyani Nagar,2,1292,27219856,21068,2023
1862,Pune,Kalyani Nagar,1,473,9019637,19069,2023
1863,Pune,Kalyani Nagar,4,1876,32353496,17246,2023
1864,Pune,Kalyani Nagar,2,1016,19409664,19104,2023
1865,Pune,Kalyani Nagar,2,984,17802528,18092,2023
1866,Pune,Kalyani Nagar,4,3128,59197400,18925,2023
1867,Pune,Kalyani Nagar,4,1800,36727200,20404,2023
1868,Pune,Kalyani Nagar,2,1212,23329788,19249,2023
1869,Pune,Kalyani Nagar,1,661,14571084,22044,2023
1870,Pune,Kalyani Nagar,1,762,13387578,17569,2023
1871,Pune,Kalyani Nagar,1,450,9247050,20549,2023
1872,Pune,Kalyani Nagar,3,1476,30584196,20721,2023
1873,Pune,Kalyani Nagar,4,3092,55142728,17834,2023
1874,Pune,Kalyani Nagar,1,730,13255340,18158,2023
1875,Pune,Kalyani Nagar,4,1872,37642176,20108,2023
1876,Pune,Kalyani Nagar,2,1164,23747928,20402,2023
1877,Pune,Kalyani Nagar,2,1172,20299040,17320,2023
1878,Pune,Kalyani Nagar,4,2152,35992200,16725,2023
1879,Pune,Kalyani Nagar,3,2163,36338400,16800,2023
1880,Pune,Kalyani Nagar,2,1452,31001652,21351,2023
1881,Pune,Kalyani Nagar,1,633,10947735,17295,2023
1882,Pune,Kalyani Nagar,2,880,16902160,19207,2023
1883,Pune,Kalyani Nagar,4,1744,36505408,20932,2023
1884,Pune,Kalyani Nagar,4,1784,33505304,18781,2023
1885,Pune,Kalyani Nagar,3,1953,36642186,18762,2023
1886,Pune,Kalyani Nagar,1,484,9632084,19901,2023
1887,Pune,Kalyani Nagar,1,757,16564674,21882,2023
1888,Pune,Kalyani Nagar,4,2420,48087820,19871,2023
1889,Pune,Kalyani Nagar,3,1551,33391479,21529,2023
1890,Pune,Kalyani Nagar,4,2148,38232252,17799,2023
1891,Pune,Kalyani Nagar,1,733,12367909,16873,2023
1892,Pune,Kalyani Nagar,4,1972,32904792,16686,2023
1893,Pune,Kalyani Nagar,2,920,18910600,20555,2023
1894,Pune,Kalyani Nagar,4,2552,46900656,18378,2023
1895,Pune,Kalyani Nagar,2,1550,29880900,19278,2023
1896,Pune,Kalyani Nagar,1,728,12643176,17367,2023
1897,Pune,Kalyani Nagar,3,1308,29118696,22262,2023
1898,Pune,Kalyani Nagar,2,1228,24783496,20182,2023
1899,Pune,Kalyani Nagar,4,1824,39365568,21582,2023
1900,Pune,Kalyani Nagar,2,934,19295506,20659,2023
1901,Pune,Kalyani Nagar,1,756,13162716,17411,2023
1902,Pune,Kalyani Nagar,4,2044,37554412,18373,2023
1903,Pune,Kalyani Nagar,3,1917,31931469,16657,2023
1904,Pune,Kalyani Nagar,3,1932,32594772,16871,2023
1905,Pune,Kalyani Nagar,4,1816,32259424,17764,2023
1906,Pune,Kalyani Nagar,4,1812,36214632,19986,2023
1907,Pune,Kalyani Nagar,2,1044,21162924,20271,2023
1908,Pune,Kalyani Nagar,2,982,16788272,17096,2023
1909,Pune,Kalyani Nagar,1,666,14135850,21225,2023
1910,Pune,Kalyani Nagar,3,2340,41308020,17653,2023
1911,Pune,Kalyani Nagar,2,1216,24452544,20109,2023
1912,Pune,Kalyani Nagar,2,804,13606896,16924,2023
1913,Pune,Kalyani Nagar,1,654,12314820,18830,2023
1914,Pune,Kalyani Nagar,4,2476,51013028,20603,2023
1915,Pune,Kalyani Nagar,4,2144,38879296,18134,2023
1916,Pune,Kalyani Nagar,4,2488,45537864,18303,2023
1917,Pune,Kalyani Nagar,2,912,16923072,18556,2023
1918,Pune,Kalyani Nagar,2,1306,27364618,20953,2023
1919,Pune,Kalyani Nagar,2,1490,32049900,21510,2023
1920,Pune,Kalyani Nagar,3,1713,37771650,22050,2023
1921,Pune,Kalyani Nagar,1,613,11104495,18115,2023
1922,Pune,Kalyani Nagar,3,1923,40440690,21030,2023
1923,Pune,Kalyani Nagar,4,1600,34532800,21583,2023
1924,Pune,Kalyani Nagar,1,537,10377525,19325,2023
1925,Pune,Kalyani Nagar,2,1460,28653960,19626,2023
1926,Pune,Baner,4,1952,20859072,10686,2023
1927,Pune,Baner,3,1476,14804280,10030,2023
1928,Pune,Baner,1,547,6990660,12780,2023
1929,Pune,Baner,3,1971,21679029,10999,2023
1930,Pune,Baner,2,876,9387216,10716,2023
1931,Pune,Baner,2,1530,18998010,12417,2023
1932,Pune,Baner,3,1383,17770167,12849,2023
1933,Pune,Baner,2,1216,14150592,11637,2023
1934,Pune,Baner,1,762,9916668,13014,2023
1935,Pune,Baner,3,2301,25172940,10940,2023
1936,Pune,Baner,4,3076,33842152,11002,2023
1937,Pune,Baner,1,719,7315106,10174,2023
1938,Pune,Baner,3,1722,21146160,12280,2023
1939,Pune,Baner,1,699,8511024,12176,2023
1940,Pune,Baner,1,605,5996760,9912,2023
1941,Pune,Baner,3,2190,28290420,12918,2023
1942,Pune,Baner,3,2094,27542382,13153,2023
1943,Pune,Baner,3,1497,17622684,11772,2023
1944,Pune,Baner,4,2576,25984112,10087,2023
1945,Pune,Baner,2,1172,13842492,11811,2023
1946,Pune,Baner,3,2118,23420844,11058,2023
1947,Pune,Baner,4,1728,18482688,10696,2023
1948,Pune,Baner,3,1284,16852500,13125,2023
1949,Pune,Baner,4,3084,37760496,12244,2023
1950,Pune,Baner,4,2228,28357984,12728,2023
1951,Pune,Baner,1,487,6400154,13142,2023
1952,Pune,Baner,3,1791,20711124,11564,2023
1953,Pune,Baner,3,1860,19483500,10475,2023
1954,Pune,Baner,1,457,4617071,10103,2023
1955,Pune,Baner,1,723,9219696,12752,2023
1956,Pune,Baner,3,2007,26446239,13177,2023
1957,Pune,Baner,4,2008,24690368,12296,2023
1958,Pune,Baner,3,1380,17399040,12608,2023
1959,Pune,Baner,1,617,7748903,12559,2023
1960,Pune,Baner,2,1466,17902792,12212,2023
1961,Pune,Baner,2,1206,15460920,12820,2023
1962,Pune,Baner,4,2980,33820020,11349,2023
1963,Pune,Baner,4,2536,24817296,9786,2023
1964,Pune,Baner,4,1880,22590080,12016,2023
1965,Pune,Baner,1,688,6924720,10065,2023
1966,Pune,Baner,3,2088,25160400,12050,2023
1967,Pune,Baner,3,2292,29592012,12911,2023
1968,Pune,Baner,1,496,5776912,11647,2023
1969,Pune,Baner,3,1326,16866720,12720,2023
1970,Pune,Baner,4,2708,30876616,11402,2023
1971,Pune,Baner,3,2109,27106977,12853,2023
1972,Pune,Baner,2,1058,11884514,11233,2023
1973,Pune,Baner,1,708,7021236,9917,2023
1974,Pune,Baner,1,622,7225774,11617,2023
1975,Pune,Baner,4,1740,18449220,10603,2023
1976,Pune,Baner,4,2812,28882052,10271,2023
1977,Pune,Baner,2,1056,11341440,10740,2023
1978,Pune,Baner,2,840,9932160,11824,2023
1979,Pune,Baner,1,654,8085402,12363,2023
1980,Pune,Baner,3,1320,16349520,12386,2023
1981,Pune,Baner,3,1512,16188984,10707,2023
1982,Pune,Baner,2,1432,14809744,10342,2023
1983,Pune,Baner,3,2271,28848513,12703,2023
1984,Pune,Baner,3,2223,25813476,11612,2023
1985,Pune,Baner,1,791,9246790,11690,2023
1986,Pune,Baner,2,1598,17811308,11146,2023
1987,Pune,Baner,1,631,7731012,12252,2023
1988,Pune,Baner,4,2836,27795636,9801,2023
1989,Pune,Baner,1,457,5687822,12446,2023
1990,Pune,Baner,4,2312,25640080,11090,2023
1991,Pune,Baner,2,1104,12999600,11775,2023
1992,Pune,Baner,1,459,5776056,12584,2023
1993,Pune,Baner,3,1734,20903370,12055,2023
1994,Pune,Baner,1,537,5969292,11116,2023
1995,Pune,Baner,1,508,5967984,11748,2023
1996,Pune,Baner,4,2156,23166220,10745,2023
1997,Pune,Baner,2,992,11063776,11153,2023
1998,Pune,Baner,3,1815,22671165,12491,2023
1999,Pune,Baner,4,3164,34955872,11048,2023
2000,Pune,Baner,3,1707,20610318,12074,2023
2001,Pune,Baner,3,1806,19856970,10995,2023
2002,Pune,Baner,2,1006,10993568,10928,2023
2003,Pune,Baner,4,3200,34377600,10743,2023
2004,Pune,Baner,1,418,4585042,10969,2023
2005,Pune,Baner,1,549,6806502,12398,2023
2006,Pune,Baner,4,2360,31022200,13145,2023
2007,Pune,Baner,3,1530,17899470,11699,2023
2008,Pune,Baner,2,1304,16923312,12978,2023
2009,Pune,Baner,3,1266,15488244,12234,2023
2010,Pune,Baner,4,1952,21378304,10952,2023
2011,Pune,Baner,3,1311,12845178,9798,2023
2012,Pune,Baner,3,1413,16328628,11556,2023
2013,Pune,Baner,3,1488,14641920,9840,2023
2014,Pune,Baner,2,1118,12490296,11172,2023
2015,Pune,Baner,3,1446,14848974,10269,2023
2016,Pune,Baner,2,1436,15467156,10771,2023
2017,Pune,Baner,2,1368,16307928,11921,2023
2018,Pune,Baner,2,1264,16258832,12863,2023
2019,Pune,Baner,1,741,9704877,13097,2023
2020,Pune,Baner,3,2031,25088943,12353,2023
2021,Pune,Baner,1,475,5419750,11410,2023
2022,Pune,Baner,2,826,9367666,11341,2023
2023,Pune,Baner,3,1416,15086064,10654,2023
2024,Pune,Baner,3,2019,26483223,13117,2023
2025,Pune,Viman Nagar,1,695,6904130,9934,2023
2026,Pune,Viman Nagar,2,1356,14425128,10638,2023
2027,Pune,Viman Nagar,3,1461,15124272,10352,2023
2028,Pune,Viman Nagar,1,469,5729773,12217,2023
2029,Pune,Viman Nagar,3,1557,17779383,11419,2023
2030,Pune,Viman Nagar,4,2672,32681232,12231,2023
2031,Pune,Viman Nagar,2,1282,14546854,11347,2023
2032,Pune,Viman Nagar,2,1294,13973906,10799,2023
2033,Pune,Viman Nagar,1,716,7570268,10573,2023
2034,Pune,Viman Nagar,4,3040,32518880,10697,2023
2035,Pune,Viman Nagar,3,2349,25423227,10823,2023
2036,Pune,Viman Nagar,2,1128,12462144,11048,2023
2037,Pune,Viman Nagar,2,1214,13939148,11482,2023
2038,Pune,Viman Nagar,3,1806,18395916,10186,2023
2039,Pune,Viman Nagar,2,1334,14435214,10821,2023
2040,Pune,Viman Nagar,1,679,8406020,12380,2023
2041,Pune,Viman Nagar,2,1318,14049880,10660,2023
2042,Pune,Viman Nagar,3,1854,22806054,12301,2023
2043,Pune,Viman Nagar,1,647,6506879,10057,2023
2044,Pune,Viman Nagar,3,1959,21168954,10806,2023
2045,Pune,Viman Nagar,4,2256,22501344,9974,2023
2046,Pune,Viman Nagar,4,3060,37503360,12256,2023
2047,Pune,Viman Nagar,2,1208,11861352,9819,2023
2048,Pune,Viman Nagar,4,2728,26278824,9633,2023
2049,Pune,Viman Nagar,3,1947,22596882,11606,2023
2050,Pune,Viman Nagar,2,1240,11463800,9245,2023
2051,Pune,Viman Nagar,4,2720,28475680,10469,2023
2052,Pune,Viman Nagar,2,1348,15142084,11233,2023
2053,Pune,Viman Nagar,1,622,5910866,9503,2023
2054,Pune,Viman Nagar,4,1888,20790656,11012,2023
2055,Pune,Viman Nagar,2,830,8648600,10420,2023
2056,Pune,Viman Nagar,2,1544,15421472,9988,2023
2057,Pune,Viman Nagar,3,1320,16113240,12207,2023
2058,Pune,Viman Nagar,4,2056,19478544,9474,2023
2059,Pune,Viman Nagar,1,687,7621578,11094,2023
2060,Pune,Viman Nagar,3,1998,23822154,11923,2023
2061,Pune,Viman Nagar,3,1344,13606656,10124,2023
2062,Pune,Viman Nagar,4,2728,31871224,11683,2023
2063,Pune,Viman Nagar,2,1292,12523356,9693,2023
2064,Pune,Viman Nagar,4,1844,19011640,10310,2023
2065,Pune,Viman Nagar,3,1713,15792147,9219,2023
2066,Pune,Viman Nagar,1,704,8343808,11852,2023
2067,Pune,Viman Nagar,1,416,4689984,11274,2023
2068,Pune,Viman Nagar,4,2424,23869128,9847,2023
2069,Pune,Viman Nagar,3,2322,21915036,9438,2023
2070,Pune,Viman Nagar,2,968,11163944,11533,2023
2071,Pune,Viman Nagar,4,2016,19518912,9682,2023
2072,Pune,Viman Nagar,2,1320,13796640,10452,2023
2073,Pune,Viman Nagar,3,1512,16663752,11021,2023
2074,Pune,Viman Nagar,1,622,6746212,10846,2023
2075,Pune,Viman Nagar,4,1752,17456928,9964,2023
2076,Pune,Viman Nagar,3,1449,14314671,9879,2023
2077,Pune,Viman Nagar,2,874,10448670,11955,2023
2078,Pune,Viman Nagar,1,724,7667160,10590,2023
2079,Pune,Viman Nagar,1,735,7289730,9918,2023
2080,Pune,Viman Nagar,4,1612,17495036,10853,2023
2081,Pune,Viman Nagar,1,628,6668732,10619,2023
2082,Pune,Viman Nagar,2,1562,15167020,9710,2023
2083,Pune,Viman Nagar,4,2064,21707088,10517,2023
2084,Pune,Viman Nagar,1,788,7413504,9408,2023
2085,Pune,Viman Nagar,3,1677,20191080,12040,2023
2086,Pune,Viman Nagar,2,1580,15916920,10074,2023
2087,Pune,Viman Nagar,1,501,6153282,12282,2023
2088,Pune,Viman Nagar,4,2676,32896068,12293,2023
2089,Pune,Viman Nagar,1,447,5465916,12228,2023
2090,Pune,Viman Nagar,3,2109,24879873,11797,2023
2091,Pune,Viman Nagar,1,467,4560722,9766,2023
2092,Pune,Viman Nagar,4,1808,17168768,9496,2023
2093,Pune,Viman Nagar,3,1353,16752846,12382,2023
2094,Pune,Viman Nagar,4,2848,31231168,10966,2023
2095,Pune,Viman Nagar,1,500,4958500,9917,2023
2096,Pune,Viman Nagar,1,793,8026746,10122,2023
2097,Pune,Viman Nagar,2,1226,14277996,11646,2023
2098,Pune,Viman Nagar,2,1156,11068700,9575,2023
2099,Pune,Viman Nagar,3,1719,16772283,9757,2023
2100,Pune,Viman Nagar,3,2109,21513909,10201,2023
2101,Pune,Viman Nagar,3,1422,13514688,9504,2023
2102,Pune,Viman Nagar,4,1952,18286336,9368,2023
2103,Pune,Viman Nagar,1,418,3842674,9193,2023
2104,Pune,Viman Nagar,1,658,7120218,10821,2023
2105,Pune,Viman Nagar,4,3084,31777536,10304,2023
2106,Pune,Viman Nagar,1,613,6824529,11133,2023
2107,Pune,Viman Nagar,4,2948,35411376,12012,2023
2108,Pune,Viman Nagar,3,1752,16982136,9693,2023
2109,Pune,Viman Nagar,3,2400,25329600,10554,2023
2110,Pune,Wakad,1,684,4592376,6714,2023
2111,Pune,Wakad,4,2000,14634000,7317,2023
2112,Pune,Wakad,1,762,5267706,6913,2023
2113,Pune,Wakad,1,416,3064672,7367,2023
2114,Pune,Wakad,1,796,6488196,8151,2023
2115,Pune,Wakad,2,1514,11444326,7559,2023
2116,Pune,Wakad,4,2020,13869320,6866,2023
2117,Pune,Wakad,2,1514,12829636,8474,2023
2118,Pune,Wakad,2,914,7836636,8574,2023
2119,Pune,Wakad,3,2088,16610040,7955,2023
2120,Pune,Wakad,3,2019,13622193,6747,2023
2121,Pune,Wakad,3,1965,15663015,7971,2023
2122,Pune,Wakad,2,1294,10015560,7740,2023
2123,Pune,Wakad,1,700,4839100,6913,2023
2124,Pune,Wakad,4,2152,17717416,8233,2023
2125,Pune,Wakad,3,1473,11898894,8078,2023
2126,Pune,Wakad,2,858,6553404,7638,2023
2127,Pune,Wakad,4,2876,23882304,8304,2023
2128,Pune,Wakad,3,1260,10599120,8412,2023
2129,Pune,Wakad,3,1221,10064703,8243,2023
2130,Pune,Wakad,4,2284,14980756,6559,2023
2131,Pune,Wakad,2,930,7002900,7530,2023
2132,Pune,Wakad,3,1512,10069920,6660,2023
2133,Pune,Wakad,3,1800,12738600,7077,2023
2134,Pune,Wakad,3,1488,11048400,7425,2023
2135,Pune,Wakad,1,621,5267943,8483,2023
2136,Pune,Wakad,2,1306,10203778,7813,2023
2137,Pune,Wakad,3,2346,15835500,6750,2023
2138,Pune,Wakad,4,2760,21657720,7847,2023
2139,Pune,Wakad,1,573,4695162,8194,2023
2140,Pune,Wakad,2,902,6393376,7088,2023
2141,Pune,Wakad,2,1548,11100708,7171,2023
2142,Pune,Wakad,4,2356,15559024,6604,2023
2143,Pune,Wakad,4,1896,14322384,7554,2023
2144,Pune,Wakad,2,1436,12019320,8370,2023
2145,Pune,Wakad,4,2716,21918120,8070,2023
2146,Pune,Wakad,3,1383,8881626,6422,2023
2147,Pune,Wakad,3,1599,13620282,8518,2023
2148,Pune,Wakad,1,599,4246910,7090,2023
2149,Pune,Wakad,1,712,5973680,8390,2023
2150,Pune,Wakad,4,2284,15028720,6580,2023
2151,Pune,Wakad,1,623,5337241,8567,2023
2152,Pune,Wakad,1,538,4609046,8567,2023
2153,Pune,Wakad,1,410,3196360,7796,2023
2154,Pune,Wakad,2,1022,7439138,7279,2023
2155,Pune,Wakad,2,1474,10107218,6857,2023
2156,Pune,Wakad,2,1424,9443968,6632,2023
2157,Pune,Wakad,1,660,5128200,7770,2023
2158,Pune,Wakad,2,904,6484392,7173,2023
2159,Pune,Wakad,1,582,4480818,7699,2023
2160,Pune,Wakad,2,1574,12450340,7910,2023
2161,Pune,Wakad,4,2664,19290024,7241,2023
2162,Pune,Wakad,4,2780,19123620,6879,2023
2163,Pune,Wakad,3,1785,13605270,7622,2023
2164,Pune,Wakad,4,3132,22854204,7297,2023
2165,Pune,Wakad,3,1236,9093252,7357,2023
2166,Pune,Wakad,1,629,4404887,7003,2023
2167,Pune,Wakad,3,2004,15633204,7801,2023
2168,Pune,Wakad,4,3136,26195008,8353,2023
2169,Pune,Wakad,2,1560,11054160,7086,2023
2170,Pune,Wakad,2,1340,10439940,7791,2023
2171,Pune,Wakad,3,1644,12060384,7336,2023
2172,Pune,Wakad,3,1782,14785254,8297,2023
2173,Pune,Wakad,2,922,6545278,7099,2023
2174,Pune,Wakad,1,504,3687768,7317,2023
2175,Pune,Wakad,1,421,2840487,6747,2023
2176,Pune,Wakad,3,1269,10750968,8472,2023
2177,Pune,Wakad,1,438,2839554,6483,2023
2178,Pune,Wakad,1,473,3305324,6988,2023
2179,Pune,Wakad,3,1533,9923109,6473,2023
2180,Pune,Wakad,3,2022,16236660,8030,2023
2181,Pune,Wakad,2,1126,8741138,7763,2023
2182,Pune,Wakad,2,1106,7320614,6619,2023
2183,Pune,Wakad,1,446,3540794,7939,2023
2184,Pune,Wakad,2,1404,11886264,8466,2023
2185,Pune,Wakad,4,2552,21176496,8298,2023
2186,Pune,Wakad,3,1647,12034629,7307,2023
2187,Pune,Wakad,3,1791,14095170,7870,2023
2188,Pune,Wakad,3,1881,14564583,7743,2023
2189,Pune,Wakad,4,2816,19145984,6799,2023
2190,Pune,Wakad,1,765,5178285,6769,2023
2191,Pune,Wakad,4,2680,19783760,7382,2023
2192,Pune,Wakad,3,2118,15065334,7113,2023
2193,Pune,Wakad,4,2496,21525504,8624,2023
2194,Pune,Wakad,3,2178,14058990,6455,2023
2195,Pune,Wakad,4,3192,26353152,8256,2023
2196,Pune,Wakad,3,1593,11276847,7079,2023
2197,Pune,Wakad,3,1794,14061372,7838,2023
2198,Pune,Wakad,1,575,4800100,8348,2023
2199,Pune,Wakad,2,1188,8392032,7064,2023
2200,Pune,Wakad,3,1305,8820495,6759,2023
2201,Pune,Wakad,1,493,3825680,7760,2023
2202,Pune,Wakad,4,2024,15635400,7725,2023
2203,Pune,Wakad,3,1932,13124076,6793,2023
2204,Pune,Wakad,4,2016,15938496,7906,2023
2205,Pune,Wakad,3,1266,8116326,6411,2023
2206,Pune,Wakad,4,2932,19477276,6643,2023
2207,Pune,Wakad,3,1947,16212669,8327,2023
2208,Pune,Hinjewadi,2,1434,8922348,6222,2023
2209,Pune,Hinjewadi,1,796,5548916,6971,2023
2210,Pune,Hinjewadi,4,2784,18424512,6618,2023
2211,Pune,Hinjewadi,4,2380,14046760,5902,2023
2212,Pune,Hinjewadi,3,1539,11617911,7549,2023
2213,Pune,Hinjewadi,1,565,3635210,6434,2023
2214,Pune,Hinjewadi,2,1594,11648952,7308,2023
2215,Pune,Hinjewadi,1,641,4658788,7268,2023
2216,Pune,Hinjewadi,4,2936,20428688,6958,2023
2217,Pune,Hinjewadi,3,2085,15645840,7504,2023
2218,Pune,Hinjewadi,1,605,4317885,7137,2023
2219,Pune,Hinjewadi,4,2616,18931992,7237,2023
2220,Pune,Hinjewadi,2,1416,8289264,5854,2023
2221,Pune,Hinjewadi,4,2440,16538320,6778,2023
2222,Pune,Hinjewadi,3,2295,15592230,6794,2023
2223,Pune,Hinjewadi,1,604,3576888,5922,2023
2224,Pune,Hinjewadi,3,2334,16408020,7030,2023
2225,Pune,Hinjewadi,2,1024,7742464,7561,2023
2226,Pune,Hinjewadi,2,1224,7108992,5808,2023
2227,Pune,Hinjewadi,2,940,5781940,6151,2023
2228,Pune,Hinjewadi,2,1036,7662256,7396,2023
2229,Pune,Hinjewadi,4,2832,17170416,6063,2023
2230,Pune,Hinjewadi,4,2516,19609704,7794,2023
2231,Pune,Hinjewadi,3,1611,10089693,6263,2023
2232,Pune,Hinjewadi,2,812,5346208,6584,2023
2233,Pune,Hinjewadi,3,2070,12258540,5922,2023
2234,Pune,Hinjewadi,3,2184,14455896,6619,2023
2235,Pune,Hinjewadi,1,528,3994320,7565,2023
2236,Pune,Hinjewadi,4,1616,11859824,7339,2023
2237,Pune,Hinjewadi,1,439,2821892,6428,2023
2238,Pune,Hinjewadi,3,1809,11337003,6267,2023
2239,Pune,Hinjewadi,2,1284,8723496,6794,2023
2240,Pune,Hinjewadi,2,1202,8165186,6793,2023
2241,Pune,Hinjewadi,4,2944,22430336,7619,2023
2242,Pune,Hinjewadi,2,1390,8391430,6037,2023
2243,Pune,Hinjewadi,4,2436,17941140,7365,2023
2244,Pune,Hinjewadi,1,659,4608387,6993,2023
2245,Pune,Hinjewadi,4,2116,14156040,6690,2023
2246,Pune,Hinjewadi,4,2644,19896100,7525,2023
2247,Pune,Hinjewadi,2,1142,6952496,6088,2023
2248,Pune,Hinjewadi,4,2048,15687680,7660,2023
2249,Pune,Hinjewadi,1,442,2653768,6004,2023
2250,Pune,Hinjewadi,3,1731,13455063,7773,2023
2251,Pune,Hinjewadi,2,1026,6304770,6145,2023
2252,Pune,Hinjewadi,4,2868,16714704,5828,2023
2253,Pune,Hinjewadi,2,816,4780128,5858,2023
2254,Pune,Hinjewadi,4,3092,24111416,7798,2023
2255,Pune,Hinjewadi,1,797,5259403,6599,2023
2256,Pune,Hinjewadi,2,894,5751996,6434,2023
2257,Pune,Hinjewadi,1,492,3687048,7494,2023
2258,Pune,Hinjewadi,4,2116,14843740,7015,2023
2259,Pune,Hinjewadi,1,631,4095821,6491,2023
2260,Pune,Hinjewadi,2,806,5003648,6208,2023
2261,Pune,Hinjewadi,1,695,4632870,6666,2023
2262,Pune,Hinjewadi,2,1116,7173648,6428,2023
2263,Pune,Hinjewadi,3,2235,13389885,5991,2023
2264,Chennai,Boat Club,3,1620,64659060,39913,2023
2265,Chennai,Boat Club,2,1276,39515168,30968,2023
2266,Chennai,Boat Club,1,478,16958962,35479,2023
2267,Chennai,Boat Club,2,830,26624740,32078,2023
2268,Chennai,Boat Club,2,824,24762024,30051,2023
2269,Chennai,Boat Club,2,1572,48933216,31128,2023
2270,Chennai,Boat Club,2,866,33830290,39065,2023
2271,Chennai,Boat Club,3,1479,50395446,34074,2023
2272,Chennai,Boat Club,1,460,18365500,39925,2023
2273,Chennai,Boat Club,4,3168,114684768,36201,2023
2274,Chennai,Boat Club,2,1308,51873972,39659,2023
2275,Chennai,Boat Club,4,2388,75694824,31698,2023
2276,Chennai,Boat Club,4,1820,72860060,40033,2023
2277,Chennai,Boat Club,3,1203,44397918,36906,2023
2278,Chennai,Boat Club,4,2236,79451788,35533,2023
2279,Chennai,Boat Club,3,1215,38082960,31344,2023
2280,Chennai,Boat Club,2,1518,59103330,38935,2023
2281,Chennai,Boat Club,2,964,34475532,35763,2023
2282,Chennai,Boat Club,3,2121,82591740,38940,2023
2283,Chennai,Boat Club,2,1332,44051904,33072,2023
2284,Chennai,Boat Club,1,551,18853567,34217,2023
2285,Chennai,Boat Club,2,1100,41758200,37962,2023
2286,Chennai,Boat Club,4,2548,79179100,31075,2023
2287,Chennai,Boat Club,1,442,14783132,33446,2023
2288,Chennai,Boat Club,2,1510,58101780,38478,2023
2289,Chennai,Boat Club,2,896,27181952,30337,2023
2290,Chennai,Boat Club,1,402,13279266,33033,2023
2291,Chennai,Boat Club,1,511,15343286,30026,2023
2292,Chennai,Boat Club,2,1464,48757056,33304,2023
2293,Chennai,Boat Club,4,2860,94099720,32902,2023
2294,Chennai,Boat Club,3,1218,36324414,29823,2023
2295,Chennai,Boat Club,1,431,14963027,34717,2023
2296,Chennai,Boat Club,2,1416,42356808,29913,2023
2297,Chennai,Boat Club,1,654,21130740,32310,2023
2298,Chennai,Boat Club,1,407,12853874,31582,2023
2299,Chennai,Boat Club,1,726,22156794,30519,2023
2300,Chennai,Boat Club,4,2552,77152064,30232,2023
2301,Chennai,Boat Club,1,771,29029692,37652,2023
2302,Chennai,Boat Club,2,976,37257824,38174,2023
2303,Chennai,Boat Club,4,2592,96751584,37327,2023
2304,Chennai,Boat Club,1,522,18791478,35999,2023
2305,Chennai,Boat Club,4,3080,116541040,37838,2023
2306,Chennai,Boat Club,4,3020,91889540,30427,2023
2307,Chennai,Boat Club,4,2912,107778944,37012,2023
2308,Chennai,Boat Club,4,1676,64574604,38529,2023
2309,Chennai,Boat Club,4,1932,70688016,36588,2023
2310,Chennai,Boat Club,4,2536,86685552,34182,2023
2311,Chennai,Boat Club,2,1166,40061428,34358,2023
2312,Chennai,Boat Club,1,594,20611206,34699,2023
2313,Chennai,Boat Club,3,1938,60502422,31219,2023
2314,Chennai,Boat Club,2,1252,40743836,32543,2023
2315,Chennai,Boat Club,1,590,18570840,31476,2023
2316,Chennai,Boat Club,4,1972,68773500,34875,2023
